SKU Vendido;Produtos;Qtd Vendida;Preco Unitario;Faturamento;Loja;Data da Venda;Codigo Cliente
HL1004;Apple Watch;2;2500;5000;São Paulo;07/02/2020;130
HL1004;Apple Watch;5;2500;12500;Goiânia;07/02/2020;573
HL1004;Apple Watch;5;2500;12500;São Paulo;07/03/2020;286
HL1004;Apple Watch;5;2500;12500;Porto Alegre;07/06/2020;374
HL1004;Apple Watch;2;2500;5000;São Paulo;07/10/2020;33
HL1004;Apple Watch;3;2500;7500;Fortaleza;07/11/2020;58
HL1004;Apple Watch;2;2500;5000;Salvador;7/16/2020;532
HL1004;Apple Watch;4;2500;10000;Belo Horizonte;7/19/2020;718
HL1004;Apple Watch;1;2500;2500;Rio de Janeiro;7/21/2020;759
HL1004;Apple Watch;5;2500;12500;Curitiba;7/23/2020;267
HL1004;Apple Watch;4;2500;10000;Nova Iguaçu;7/24/2020;715
HL1004;Apple Watch;4;2500;10000;Belo Horizonte;7/24/2020;538
HL1004;Apple Watch;3;2500;7500;Campinas;7/27/2020;332
HL1004;Apple Watch;4;2500;10000;Fortaleza;08/04/2020;380
HL1004;Apple Watch;2;2500;5000;Salvador;08/11/2020;69
HL1004;Apple Watch;3;2500;7500;São Paulo;8/19/2020;312
HL1004;Apple Watch;1;2500;2500;São Paulo;8/19/2020;72
HL1004;Apple Watch;3;2500;7500;Recife;8/25/2020;800
HL1004;Apple Watch;5;2500;12500;Recife;8/28/2020;508
HL1004;Apple Watch;4;2500;10000;Belo Horizonte;8/30/2020;748
HL1004;Apple Watch;3;2500;7500;Fortaleza;09/01/2020;105
HL1004;Apple Watch;1;2500;2500;Porto Alegre;09/03/2020;22
HL1004;Apple Watch;5;2500;12500;Rio de Janeiro;09/07/2020;768
HL1004;Apple Watch;2;2500;5000;Rio de Janeiro;09/09/2020;171
HL1004;Apple Watch;2;2500;5000;Fortaleza;9/17/2020;631
HL1004;Apple Watch;2;2500;5000;Recife;9/21/2020;426
HL1004;Apple Watch;2;2500;5000;Goiânia;9/22/2020;624
HL1004;Apple Watch;1;2500;2500;Rio de Janeiro;9/24/2020;227
HL1004;Apple Watch;1;2500;2500;Fortaleza;9/27/2020;303
HL1004;Apple Watch;5;2500;12500;Fortaleza;9/30/2020;226
HL1004;Apple Watch;3;2500;7500;Curitiba;10/06/2020;552
HL1004;Apple Watch;2;2500;5000;Recife;10/07/2020;768
HL1004;Apple Watch;5;2500;12500;Rio de Janeiro;10/08/2020;74
HL1004;Apple Watch;5;2500;12500;Porto Alegre;10/10/2020;319
HL1004;Apple Watch;3;2500;7500;Niterói;10/14/2020;480
HL1004;Apple Watch;1;2500;2500;Salvador;10/14/2020;314
HL1004;Apple Watch;4;2500;10000;Porto Alegre;10/20/2020;621
HL1004;Apple Watch;5;2500;12500;São Paulo;10/30/2020;776
HL1004;Apple Watch;5;2500;12500;Salvador;11/02/2020;581
HL1004;Apple Watch;5;2500;12500;Campinas;11/02/2020;102
HL1004;Apple Watch;2;2500;5000;Recife;11/06/2020;264
HL1004;Apple Watch;4;2500;10000;Belo Horizonte;11/08/2020;279
HL1004;Apple Watch;2;2500;5000;São Paulo;11/10/2020;267
HL1004;Apple Watch;2;2500;5000;São Paulo;11/11/2020;615
HL1004;Apple Watch;2;2500;5000;São Paulo;11/13/2020;195
HL1004;Apple Watch;5;2500;12500;Fortaleza;11/15/2020;476
HL1004;Apple Watch;2;2500;5000;Rio de Janeiro;11/18/2020;545
HL1004;Apple Watch;1;2500;2500;Goiânia;11/25/2020;144
HL1004;Apple Watch;4;2500;10000;Rio de Janeiro;11/25/2020;526
HL1004;Apple Watch;3;2500;7500;Belo Horizonte;11/28/2020;314
HL1004;Apple Watch;2;2500;5000;Goiânia;11/30/2020;594
HL1004;Apple Watch;1;2500;2500;Fortaleza;12/03/2020;565
HL1004;Apple Watch;1;2500;2500;Nova Iguaçu;12/05/2020;195
HL1004;Apple Watch;2;2500;5000;Rio de Janeiro;12/06/2020;169
HL1004;Apple Watch;4;2500;10000;São Paulo;12/07/2020;741
HL1004;Apple Watch;3;2500;7500;Fortaleza;12/14/2020;202
HL1004;Apple Watch;1;2500;2500;Curitiba;12/15/2020;751
HL1004;Apple Watch;2;2500;5000;Salvador;12/16/2020;772
HL1004;Apple Watch;2;2500;5000;Curitiba;12/17/2020;563
HL1004;Apple Watch;2;2500;5000;São Paulo;12/17/2020;628
HL1004;Apple Watch;5;2500;12500;Rio de Janeiro;12/18/2020;517
HL1004;Apple Watch;2;2500;5000;Rio de Janeiro;12/25/2020;646
HL1004;Apple Watch;4;2500;10000;São Paulo;12/27/2020;351
HL1005;Câmera Digital Rebel T6;3;2150;6450;Niterói;01/01/2020;446
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;01/01/2020;387
HL1005;Câmera Digital Rebel T6;1;2150;2150;Campinas;01/01/2020;216
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;01/01/2020;526
HL1005;Câmera Digital Rebel T6;5;2150;10750;Nova Iguaçu;01/02/2020;100
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;01/02/2020;272
HL1005;Câmera Digital Rebel T6;3;2150;6450;Goiânia;01/03/2020;386
HL1005;Câmera Digital Rebel T6;3;2150;6450;Recife;01/03/2020;540
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;01/04/2020;224
HL1005;Câmera Digital Rebel T6;2;2150;4300;Rio de Janeiro;01/04/2020;227
HL1005;Câmera Digital Rebel T6;2;2150;4300;Recife;01/04/2020;162
HL1005;Câmera Digital Rebel T6;1;2150;2150;Belo Horizonte;01/04/2020;541
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;01/04/2020;148
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;01/05/2020;475
HL1005;Câmera Digital Rebel T6;5;2150;10750;Porto Alegre;01/05/2020;613
HL1005;Câmera Digital Rebel T6;2;2150;4300;Campinas;01/06/2020;613
HL1005;Câmera Digital Rebel T6;3;2150;6450;Recife;01/06/2020;480
HL1005;Câmera Digital Rebel T6;4;2150;8600;Rio de Janeiro;01/07/2020;765
HL1005;Câmera Digital Rebel T6;1;2150;2150;Salvador;01/07/2020;475
HL1005;Câmera Digital Rebel T6;5;2150;10750;Fortaleza;01/08/2020;240
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;01/08/2020;753
HL1005;Câmera Digital Rebel T6;5;2150;10750;Belo Horizonte;01/08/2020;753
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;01/08/2020;574
HL1005;Câmera Digital Rebel T6;3;2150;6450;Rio de Janeiro;01/08/2020;93
HL1005;Câmera Digital Rebel T6;2;2150;4300;Rio de Janeiro;01/09/2020;327
HL1005;Câmera Digital Rebel T6;4;2150;8600;Rio de Janeiro;01/09/2020;419
HL1005;Câmera Digital Rebel T6;4;2150;8600;Nova Iguaçu;01/09/2020;133
HL1005;Câmera Digital Rebel T6;2;2150;4300;Campinas;01/09/2020;342
HL1005;Câmera Digital Rebel T6;3;2150;6450;Guarulhos;01/10/2020;575
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;01/10/2020;353
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;01/10/2020;27
HL1005;Câmera Digital Rebel T6;5;2150;10750;Goiânia;01/11/2020;565
HL1005;Câmera Digital Rebel T6;5;2150;10750;Fortaleza;01/11/2020;712
HL1005;Câmera Digital Rebel T6;4;2150;8600;Recife;01/12/2020;594
HL1005;Câmera Digital Rebel T6;5;2150;10750;Nova Iguaçu;1/14/2020;639
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;1/14/2020;20
HL1005;Câmera Digital Rebel T6;2;2150;4300;Rio de Janeiro;1/14/2020;517
HL1005;Câmera Digital Rebel T6;2;2150;4300;Recife;1/14/2020;82
HL1005;Câmera Digital Rebel T6;2;2150;4300;Campinas;1/16/2020;526
HL1005;Câmera Digital Rebel T6;2;2150;4300;Salvador;1/16/2020;723
HL1005;Câmera Digital Rebel T6;5;2150;10750;Rio de Janeiro;1/16/2020;670
HL1005;Câmera Digital Rebel T6;3;2150;6450;Porto Alegre;1/16/2020;268
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;1/17/2020;718
HL1005;Câmera Digital Rebel T6;3;2150;6450;Salvador;1/17/2020;77
HL1005;Câmera Digital Rebel T6;3;2150;6450;Porto Alegre;1/17/2020;152
HL1005;Câmera Digital Rebel T6;3;2150;6450;Nova Iguaçu;1/17/2020;474
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;1/18/2020;316
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;1/19/2020;725
HL1005;Câmera Digital Rebel T6;1;2150;2150;Salvador;1/19/2020;56
HL1005;Câmera Digital Rebel T6;4;2150;8600;Salvador;1/19/2020;797
HL1005;Câmera Digital Rebel T6;4;2150;8600;Fortaleza;1/19/2020;275
HL1005;Câmera Digital Rebel T6;3;2150;6450;Fortaleza;1/20/2020;710
HL1005;Câmera Digital Rebel T6;2;2150;4300;Nova Iguaçu;1/20/2020;625
HL1005;Câmera Digital Rebel T6;3;2150;6450;Belo Horizonte;1/20/2020;481
HL1005;Câmera Digital Rebel T6;3;2150;6450;Goiânia;1/21/2020;224
HL1005;Câmera Digital Rebel T6;3;2150;6450;Recife;1/21/2020;104
HL1005;Câmera Digital Rebel T6;4;2150;8600;Guarulhos;1/21/2020;163
HL1005;Câmera Digital Rebel T6;1;2150;2150;Fortaleza;1/21/2020;437
HL1005;Câmera Digital Rebel T6;4;2150;8600;Curitiba;1/23/2020;687
HL1005;Câmera Digital Rebel T6;5;2150;10750;Salvador;1/23/2020;400
HL1005;Câmera Digital Rebel T6;3;2150;6450;Salvador;1/23/2020;109
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;1/24/2020;753
HL1005;Câmera Digital Rebel T6;2;2150;4300;Salvador;1/24/2020;17
HL1005;Câmera Digital Rebel T6;3;2150;6450;Salvador;1/24/2020;79
HL1005;Câmera Digital Rebel T6;5;2150;10750;Goiânia;1/24/2020;80
HL1005;Câmera Digital Rebel T6;2;2150;4300;Salvador;1/24/2020;345
HL1005;Câmera Digital Rebel T6;2;2150;4300;Porto Alegre;1/25/2020;50
HL1005;Câmera Digital Rebel T6;4;2150;8600;Porto Alegre;1/25/2020;612
HL1005;Câmera Digital Rebel T6;3;2150;6450;Niterói;1/25/2020;571
HL1005;Câmera Digital Rebel T6;2;2150;4300;Goiânia;1/25/2020;445
HL1005;Câmera Digital Rebel T6;1;2150;2150;Guarulhos;1/26/2020;500
HL1005;Câmera Digital Rebel T6;5;2150;10750;Fortaleza;1/26/2020;79
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;1/26/2020;27
HL1005;Câmera Digital Rebel T6;4;2150;8600;Belo Horizonte;1/26/2020;57
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;1/26/2020;611
HL1005;Câmera Digital Rebel T6;2;2150;4300;Guarulhos;1/27/2020;319
HL1005;Câmera Digital Rebel T6;4;2150;8600;Salvador;1/27/2020;224
HL1005;Câmera Digital Rebel T6;1;2150;2150;Campinas;1/27/2020;542
HL1005;Câmera Digital Rebel T6;1;2150;2150;Guarulhos;1/28/2020;253
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;1/29/2020;620
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;1/29/2020;544
HL1005;Câmera Digital Rebel T6;3;2150;6450;Rio de Janeiro;1/29/2020;107
HL1005;Câmera Digital Rebel T6;4;2150;8600;Fortaleza;1/29/2020;37
HL1005;Câmera Digital Rebel T6;3;2150;6450;Recife;1/30/2020;500
HL1005;Câmera Digital Rebel T6;1;2150;2150;Belo Horizonte;1/30/2020;804
HL1005;Câmera Digital Rebel T6;3;2150;6450;Fortaleza;1/30/2020;518
HL1005;Câmera Digital Rebel T6;4;2150;8600;Salvador;1/30/2020;204
HL1005;Câmera Digital Rebel T6;5;2150;10750;Fortaleza;1/30/2020;430
HL1005;Câmera Digital Rebel T6;2;2150;4300;Goiânia;1/31/2020;369
HL1005;Câmera Digital Rebel T6;4;2150;8600;Guarulhos;02/01/2020;218
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;02/01/2020;393
HL1005;Câmera Digital Rebel T6;2;2150;4300;Porto Alegre;02/02/2020;79
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;02/02/2020;457
HL1005;Câmera Digital Rebel T6;5;2150;10750;Rio de Janeiro;02/02/2020;9
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;02/02/2020;633
HL1005;Câmera Digital Rebel T6;2;2150;4300;Belo Horizonte;02/03/2020;409
HL1005;Câmera Digital Rebel T6;2;2150;4300;Fortaleza;02/04/2020;255
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;02/04/2020;782
HL1005;Câmera Digital Rebel T6;2;2150;4300;Recife;02/05/2020;725
HL1005;Câmera Digital Rebel T6;2;2150;4300;Porto Alegre;02/05/2020;379
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;02/05/2020;650
HL1005;Câmera Digital Rebel T6;3;2150;6450;Fortaleza;02/05/2020;802
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;02/06/2020;797
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;02/06/2020;781
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;02/06/2020;169
HL1005;Câmera Digital Rebel T6;4;2150;8600;Recife;02/06/2020;461
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;02/07/2020;186
HL1005;Câmera Digital Rebel T6;5;2150;10750;Rio de Janeiro;02/08/2020;683
HL1005;Câmera Digital Rebel T6;1;2150;2150;Salvador;02/09/2020;593
HL1005;Câmera Digital Rebel T6;5;2150;10750;Fortaleza;02/10/2020;792
HL1005;Câmera Digital Rebel T6;4;2150;8600;Salvador;02/10/2020;91
HL1005;Câmera Digital Rebel T6;2;2150;4300;Fortaleza;02/11/2020;417
HL1005;Câmera Digital Rebel T6;4;2150;8600;Rio de Janeiro;02/11/2020;429
HL1005;Câmera Digital Rebel T6;5;2150;10750;Curitiba;02/12/2020;224
HL1005;Câmera Digital Rebel T6;5;2150;10750;Belo Horizonte;2/13/2020;306
HL1005;Câmera Digital Rebel T6;4;2150;8600;Campinas;2/13/2020;148
HL1005;Câmera Digital Rebel T6;1;2150;2150;Belo Horizonte;2/17/2020;535
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;2/17/2020;370
HL1005;Câmera Digital Rebel T6;2;2150;4300;Nova Iguaçu;2/18/2020;449
HL1005;Câmera Digital Rebel T6;4;2150;8600;Fortaleza;2/18/2020;88
HL1005;Câmera Digital Rebel T6;1;2150;2150;Nova Iguaçu;2/18/2020;426
HL1005;Câmera Digital Rebel T6;3;2150;6450;Guarulhos;2/18/2020;414
HL1005;Câmera Digital Rebel T6;1;2150;2150;Porto Alegre;2/18/2020;50
HL1005;Câmera Digital Rebel T6;5;2150;10750;Belo Horizonte;2/19/2020;599
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;2/20/2020;652
HL1005;Câmera Digital Rebel T6;3;2150;6450;Porto Alegre;2/20/2020;160
HL1005;Câmera Digital Rebel T6;2;2150;4300;Fortaleza;2/22/2020;194
HL1005;Câmera Digital Rebel T6;1;2150;2150;Salvador;2/22/2020;174
HL1005;Câmera Digital Rebel T6;3;2150;6450;Goiânia;2/22/2020;376
HL1005;Câmera Digital Rebel T6;4;2150;8600;Rio de Janeiro;2/23/2020;516
HL1005;Câmera Digital Rebel T6;4;2150;8600;Fortaleza;2/23/2020;137
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;2/24/2020;50
HL1005;Câmera Digital Rebel T6;1;2150;2150;Campinas;2/24/2020;738
HL1005;Câmera Digital Rebel T6;5;2150;10750;Rio de Janeiro;2/24/2020;55
HL1005;Câmera Digital Rebel T6;5;2150;10750;Fortaleza;2/25/2020;471
HL1005;Câmera Digital Rebel T6;2;2150;4300;Guarulhos;2/25/2020;320
HL1005;Câmera Digital Rebel T6;1;2150;2150;Belo Horizonte;2/26/2020;104
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;2/27/2020;424
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;2/27/2020;805
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;2/27/2020;234
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;2/28/2020;344
HL1005;Câmera Digital Rebel T6;5;2150;10750;Recife;2/28/2020;444
HL1005;Câmera Digital Rebel T6;5;2150;10750;Curitiba;03/01/2020;743
HL1005;Câmera Digital Rebel T6;2;2150;4300;Rio de Janeiro;03/02/2020;520
HL1005;Câmera Digital Rebel T6;3;2150;6450;Recife;03/02/2020;283
HL1005;Câmera Digital Rebel T6;5;2150;10750;Belo Horizonte;03/03/2020;502
HL1005;Câmera Digital Rebel T6;5;2150;10750;Belo Horizonte;03/04/2020;633
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;03/04/2020;18
HL1005;Câmera Digital Rebel T6;1;2150;2150;Campinas;03/04/2020;475
HL1005;Câmera Digital Rebel T6;1;2150;2150;Salvador;03/05/2020;234
HL1005;Câmera Digital Rebel T6;5;2150;10750;Fortaleza;03/05/2020;357
HL1005;Câmera Digital Rebel T6;3;2150;6450;Fortaleza;03/05/2020;382
HL1005;Câmera Digital Rebel T6;2;2150;4300;Curitiba;03/05/2020;319
HL1005;Câmera Digital Rebel T6;1;2150;2150;Recife;03/06/2020;559
HL1005;Câmera Digital Rebel T6;2;2150;4300;Recife;03/06/2020;638
HL1005;Câmera Digital Rebel T6;2;2150;4300;Fortaleza;03/06/2020;545
HL1005;Câmera Digital Rebel T6;4;2150;8600;Belo Horizonte;03/07/2020;818
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;03/07/2020;686
HL1005;Câmera Digital Rebel T6;2;2150;4300;Salvador;03/08/2020;408
HL1005;Câmera Digital Rebel T6;2;2150;4300;Salvador;03/08/2020;443
HL1005;Câmera Digital Rebel T6;5;2150;10750;Recife;03/08/2020;817
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;03/08/2020;683
HL1005;Câmera Digital Rebel T6;1;2150;2150;Fortaleza;03/09/2020;450
HL1005;Câmera Digital Rebel T6;5;2150;10750;Goiânia;03/09/2020;652
HL1005;Câmera Digital Rebel T6;4;2150;8600;Fortaleza;03/09/2020;91
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;03/09/2020;646
HL1005;Câmera Digital Rebel T6;4;2150;8600;Guarulhos;03/10/2020;601
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;03/11/2020;631
HL1005;Câmera Digital Rebel T6;5;2150;10750;Porto Alegre;03/12/2020;255
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;3/13/2020;235
HL1005;Câmera Digital Rebel T6;1;2150;2150;Goiânia;3/13/2020;23
HL1005;Câmera Digital Rebel T6;4;2150;8600;Rio de Janeiro;3/13/2020;91
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;3/14/2020;599
HL1005;Câmera Digital Rebel T6;4;2150;8600;Rio de Janeiro;3/15/2020;13
HL1005;Câmera Digital Rebel T6;5;2150;10750;Rio de Janeiro;3/15/2020;130
HL1005;Câmera Digital Rebel T6;1;2150;2150;Fortaleza;3/16/2020;609
HL1005;Câmera Digital Rebel T6;3;2150;6450;Salvador;3/17/2020;424
HL1005;Câmera Digital Rebel T6;3;2150;6450;Belo Horizonte;3/17/2020;87
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;3/18/2020;342
HL1005;Câmera Digital Rebel T6;3;2150;6450;Rio de Janeiro;3/19/2020;553
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;3/20/2020;513
HL1005;Câmera Digital Rebel T6;2;2150;4300;Rio de Janeiro;3/20/2020;62
HL1005;Câmera Digital Rebel T6;1;2150;2150;Belo Horizonte;3/20/2020;683
HL1005;Câmera Digital Rebel T6;3;2150;6450;Recife;3/20/2020;597
HL1005;Câmera Digital Rebel T6;3;2150;6450;Salvador;3/21/2020;163
HL1005;Câmera Digital Rebel T6;5;2150;10750;Campinas;3/21/2020;818
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;3/21/2020;737
HL1005;Câmera Digital Rebel T6;5;2150;10750;Porto Alegre;3/22/2020;594
HL1005;Câmera Digital Rebel T6;5;2150;10750;Porto Alegre;3/22/2020;480
HL1005;Câmera Digital Rebel T6;2;2150;4300;Nova Iguaçu;3/22/2020;193
HL1005;Câmera Digital Rebel T6;2;2150;4300;Belo Horizonte;3/24/2020;612
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;3/24/2020;597
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;3/24/2020;266
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;3/25/2020;718
HL1005;Câmera Digital Rebel T6;1;2150;2150;Porto Alegre;3/27/2020;737
HL1005;Câmera Digital Rebel T6;3;2150;6450;Curitiba;3/27/2020;303
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;3/27/2020;623
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;3/28/2020;188
HL1005;Câmera Digital Rebel T6;1;2150;2150;São Paulo;3/28/2020;608
HL1005;Câmera Digital Rebel T6;3;2150;6450;Recife;3/29/2020;319
HL1005;Câmera Digital Rebel T6;4;2150;8600;Salvador;3/29/2020;52
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;3/30/2020;570
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;3/30/2020;612
HL1005;Câmera Digital Rebel T6;2;2150;4300;Salvador;3/30/2020;50
HL1005;Câmera Digital Rebel T6;3;2150;6450;Rio de Janeiro;3/31/2020;49
HL1005;Câmera Digital Rebel T6;1;2150;2150;Belo Horizonte;04/01/2020;748
HL1005;Câmera Digital Rebel T6;2;2150;4300;Salvador;04/02/2020;436
HL1005;Câmera Digital Rebel T6;4;2150;8600;Fortaleza;04/04/2020;226
HL1005;Câmera Digital Rebel T6;5;2150;10750;Nova Iguaçu;04/04/2020;746
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;04/05/2020;466
HL1005;Câmera Digital Rebel T6;2;2150;4300;Rio de Janeiro;04/05/2020;224
HL1005;Câmera Digital Rebel T6;2;2150;4300;Campinas;04/05/2020;545
HL1005;Câmera Digital Rebel T6;2;2150;4300;Salvador;04/06/2020;217
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;04/06/2020;776
HL1005;Câmera Digital Rebel T6;2;2150;4300;Guarulhos;04/06/2020;430
HL1005;Câmera Digital Rebel T6;3;2150;6450;Salvador;04/07/2020;822
HL1005;Câmera Digital Rebel T6;1;2150;2150;Recife;04/07/2020;551
HL1005;Câmera Digital Rebel T6;4;2150;8600;Fortaleza;04/07/2020;232
HL1005;Câmera Digital Rebel T6;4;2150;8600;Porto Alegre;04/08/2020;547
HL1005;Câmera Digital Rebel T6;2;2150;4300;Recife;04/08/2020;654
HL1005;Câmera Digital Rebel T6;4;2150;8600;Belo Horizonte;04/08/2020;752
HL1005;Câmera Digital Rebel T6;1;2150;2150;Salvador;04/09/2020;483
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;04/09/2020;540
HL1005;Câmera Digital Rebel T6;5;2150;10750;Rio de Janeiro;04/09/2020;159
HL1005;Câmera Digital Rebel T6;5;2150;10750;Rio de Janeiro;04/10/2020;718
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;04/10/2020;368
HL1005;Câmera Digital Rebel T6;1;2150;2150;Porto Alegre;04/10/2020;154
HL1005;Câmera Digital Rebel T6;4;2150;8600;Fortaleza;04/11/2020;799
HL1005;Câmera Digital Rebel T6;1;2150;2150;Niterói;04/12/2020;362
HL1005;Câmera Digital Rebel T6;5;2150;10750;Guarulhos;04/12/2020;127
HL1005;Câmera Digital Rebel T6;1;2150;2150;Porto Alegre;04/12/2020;85
HL1005;Câmera Digital Rebel T6;1;2150;2150;Recife;04/12/2020;571
HL1005;Câmera Digital Rebel T6;2;2150;4300;Niterói;4/13/2020;408
HL1005;Câmera Digital Rebel T6;3;2150;6450;Curitiba;4/13/2020;605
HL1005;Câmera Digital Rebel T6;1;2150;2150;Campinas;4/13/2020;509
HL1005;Câmera Digital Rebel T6;5;2150;10750;Niterói;4/13/2020;655
HL1005;Câmera Digital Rebel T6;5;2150;10750;Goiânia;4/14/2020;337
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;4/14/2020;182
HL1005;Câmera Digital Rebel T6;5;2150;10750;Curitiba;4/14/2020;129
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;4/14/2020;57
HL1005;Câmera Digital Rebel T6;3;2150;6450;Belo Horizonte;4/14/2020;266
HL1005;Câmera Digital Rebel T6;2;2150;4300;Goiânia;4/16/2020;540
HL1005;Câmera Digital Rebel T6;5;2150;10750;Niterói;4/16/2020;790
HL1005;Câmera Digital Rebel T6;4;2150;8600;Rio de Janeiro;4/16/2020;285
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;4/16/2020;686
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;4/17/2020;461
HL1005;Câmera Digital Rebel T6;1;2150;2150;Fortaleza;4/18/2020;426
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;4/18/2020;20
HL1005;Câmera Digital Rebel T6;3;2150;6450;Rio de Janeiro;4/18/2020;5
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;4/19/2020;597
HL1005;Câmera Digital Rebel T6;1;2150;2150;Curitiba;4/20/2020;15
HL1005;Câmera Digital Rebel T6;2;2150;4300;Guarulhos;4/21/2020;125
HL1005;Câmera Digital Rebel T6;5;2150;10750;Salvador;4/21/2020;781
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;4/21/2020;99
HL1005;Câmera Digital Rebel T6;3;2150;6450;Curitiba;4/21/2020;44
HL1005;Câmera Digital Rebel T6;3;2150;6450;Nova Iguaçu;4/21/2020;288
HL1005;Câmera Digital Rebel T6;2;2150;4300;Curitiba;4/22/2020;32
HL1005;Câmera Digital Rebel T6;3;2150;6450;Fortaleza;4/22/2020;115
HL1005;Câmera Digital Rebel T6;4;2150;8600;São Paulo;4/22/2020;653
HL1005;Câmera Digital Rebel T6;1;2150;2150;Rio de Janeiro;4/22/2020;795
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;4/23/2020;817
HL1005;Câmera Digital Rebel T6;3;2150;6450;Nova Iguaçu;4/23/2020;88
HL1005;Câmera Digital Rebel T6;5;2150;10750;São Paulo;4/23/2020;24
HL1005;Câmera Digital Rebel T6;2;2150;4300;São Paulo;4/24/2020;509
HL1005;Câmera Digital Rebel T6;1;2150;2150;Porto Alegre;4/25/2020;400
HL1005;Câmera Digital Rebel T6;2;2150;4300;Porto Alegre;4/25/2020;593
HL1005;Câmera Digital Rebel T6;2;2150;4300;Recife;4/26/2020;168
HL1005;Câmera Digital Rebel T6;4;2150;8600;Nova Iguaçu;4/26/2020;312
HL1005;Câmera Digital Rebel T6;1;2150;2150;Curitiba;4/26/2020;795
HL1005;Câmera Digital Rebel T6;3;2150;6450;São Paulo;4/27/2020;326
HL1005;Câmera Digital Rebel T6;4;2150;8600;Recife;4/28/2020;268
HL1005;Câmera Digital Rebel T6;5;2150;10750;Curitiba;4/28/2020;226
